customer_id,age,annual_income,credit_score,employment_status,years_employed,debt_to_income_ratio,savings_balance,checking_balance,home_ownership,marital_status,num_dependents,education_level,loan_purpose,requested_loan_amount,existing_loans,payment_history,loan_term,interest_rate,monthly_payment,approval_status,credit_score_category,dti_category
8d75e61a-89fc-445d-9b9a-8c573d7120f3,27,218831,330,3,6,0.96,554062,19956,1,1,3,0,4,138512,1,3,12,15.33,12523.44,1,Poor,High
20fc0451-1091-4e28-b8b7-ddfb70b74ba3,36,439128,843,0,13,0.78,752377,44781,2,2,0,3,1,215333,0,0,60,20.09,5715.8,2,Excellent,High
b32b30cd-7a18-4084-bca8-7fd525b93009,27,351046,668,0,6,0.29,449236,11077,2,2,4,0,5,421085,0,2,12,7.7,36571.14,0,Fair,Good
ee358ca2-b558-4f0a-94a9-8a8e690af5f3,39,496463,606,3,21,0.86,138170,1004,2,1,2,4,1,185819,4,0,360,6.99,1235.01,0,Fair,High
deaf2501-0d2c-451d-bb1d-b0701c7f73f4,65,113732,321,2,44,0.99,116001,42704,1,2,0,1,2,316904,3,2,360,17.75,4711.39,1,Poor,High
8d4aa09a-b6e0-4106-acb5-8a2e92bdf653,42,400263,354,0,21,0.35,274354,37672,0,2,3,1,2,491827,1,0,36,15.49,17167.6,0,Poor,Good
fc6e1354-fd83-4868-9c06-d5d46fa9b7e6,41,191631,382,2,22,0.15,226805,23852,2,1,2,1,3,386780,5,2,24,4.86,16944.34,0,Poor,Good
78fc376f-3968-4926-ad2b-d0a0827d2081,43,420205,348,0,23,0.7,832969,35212,1,1,3,3,5,43323,5,3,180,10.86,488.61,2,Poor,High
0ece66ce-3503-4815-a40d-f7e7fa75bd86,32,157128,838,0,13,0.96,133327,8369,2,1,4,1,2,98934,2,3,360,19.61,1621.48,2,Excellent,High
65c03061-f90d-477d-9d11-f75c2e6af9ac,74,451763,821,0,51,0.55,761480,27673,2,3,2,3,4,471976,3,1,120,18.94,8791.99,2,Excellent,High
9c5dedb4-f3fb-4a36-b458-c92cb901ef75,69,468813,307,0,49,0.84,533585,15432,0,1,0,0,3,325333,2,0,48,24.48,10692.97,0,Poor,High
200e8b42-6c97-41ae-82b9-d57b6a4e324c,48,498399,463,2,24,0.09,904898,34911,1,2,3,1,0,151960,0,0,360,3.27,663.01,0,Poor,Good
cc0b29d1-7fff-418f-a201-e058fd1c202a,52,391514,696,3,30,0.54,75197,27629,1,2,1,0,2,354445,4,3,180,23.91,7270.91,2,Good,High
23723985-2767-4ef0-b222-04d03420c42b,24,298587,593,3,4,0.96,198264,3283,1,2,3,0,3,211978,2,0,24,7.94,9581.39,0,Fair,High
e4675c19-8142-428f-a9a6-bd5754b47565,44,247275,553,0,24,0.74,426918,3854,1,1,4,4,5,409009,3,2,48,24.25,13391.04,1,Poor,High
37bd4f29-ac0d-44e8-8c50-0c1219279d61,71,285083,550,0,48,0.04,677334,22882,2,1,1,0,1,153361,5,0,360,11.05,1466.29,0,Poor,Good
1fd9bbca-961d-4477-86a7-536c4f6662c7,77,127311,401,0,59,0.24,233445,4815,2,1,3,1,2,304868,0,3,360,8.43,2329.06,0,Poor,Good
b007357c-8fb7-40f0-be30-566af39f1cc8,75,159381,723,2,51,0.68,975461,35297,2,2,2,0,0,379634,4,2,60,7.77,7655.89,0,Good,High
3ba1a295-732c-44a2-a5be-56a2dcf3893d,22,257089,574,3,0,0.99,734961,47080,2,1,4,0,3,338278,1,0,12,7.96,29420.02,1,Poor,High
fb4494b4-327a-4ab6-9a18-70522ce7a100,30,105695,368,2,10,0.81,42136,43194,0,3,1,0,5,428562,4,0,120,21.39,8680.94,1,Poor,High
61c6db21-4764-4b05-a8f2-026cb95f672f,21,210365,750,0,0,0.35,125712,45044,0,1,4,3,4,248508,1,0,36,20.14,9253.18,0,Very Good,Good
c75af142-f771-42ae-b266-7cde1f4d4ba7,59,61121,840,0,39,1.0,292006,14003,1,3,5,3,2,304499,5,2,36,8.26,9578.46,0,Excellent,High
c95ff4f6-d5d0-435e-bfdd-4342f02c501f,46,494237,565,2,23,0.2,583377,47978,0,1,5,3,4,41274,5,0,12,11.34,3654.41,0,Poor,Good
cda873fe-7da6-49af-9074-db8781c9aed4,28,169686,696,0,10,0.27,235161,38524,0,1,3,1,5,112284,0,0,12,12.13,9983.13,0,Good,Good
d31b6f63-a782-4f9e-b0e4-39d9ac004df6,46,493686,604,0,27,0.56,83963,40697,1,2,5,3,1,394768,2,1,36,12.97,13295.59,1,Fair,High
fa687115-33e7-432c-aff7-94f8b0c8294c,25,139568,831,1,1,0.28,890609,32813,2,2,2,2,1,328082,5,2,180,12.56,4056.5,1,Excellent,Good
3033acf9-9f39-4672-b13f-2ab2a3c40afd,66,67189,674,0,46,0.4,882469,33480,2,1,1,4,3,210308,4,0,360,4.88,1113.61,1,Good,Acceptable
2d844c15-0bf5-4fc8-a8bf-4e201538ac01,60,86130,811,0,41,0.9,354692,8600,0,2,0,1,0,414324,3,3,180,10.91,4685.81,1,Excellent,High
f77567cc-2edf-4659-8439-0cc3f2009ee1,51,35764,591,0,33,0.48,299537,22656,0,1,1,1,1,422466,3,0,36,7.22,13087.06,0,Fair,High
bf371441-6bd1-4ba4-81f0-3b968cf7187f,35,448848,708,3,14,0.82,207023,39762,2,1,2,1,0,391207,3,1,180,12.77,4890.66,0,Good,High
1240aec1-2327-4043-88d1-36b1c7f44b21,74,81695,717,0,54,0.76,853809,25804,0,0,2,0,2,100806,5,3,60,22.62,2819.8,0,Good,High
bdec44fb-e373-4482-930f-24a2b0430418,43,420682,633,0,25,0.92,450123,19758,0,0,1,0,4,157945,0,0,24,9.89,7280.34,0,Fair,High
146cb55c-74b3-443d-9c84-100f7ad56ca1,66,184788,337,2,42,0.59,951783,39427,1,2,2,3,2,155109,0,1,120,11.56,2186.09,1,Poor,High
ced7f8f4-5cf6-40ed-93ac-ebb7c57e094e,35,29366,470,0,11,0.89,24550,16334,2,2,5,3,4,297953,4,0,24,10.52,13820.64,2,Poor,High
5b6c3e81-3c87-43f9-bde0-1d9d20986ff1,62,225373,432,0,41,0.57,108163,47911,2,1,4,0,3,118244,0,2,24,9.61,5435.1,0,Poor,High
ad47edca-fa55-4ad9-b523-4554913bfeee,60,221839,830,0,39,0.46,905145,16779,1,0,3,3,0,97929,4,3,120,11.84,1395.95,0,Excellent,High
7503c963-b9f1-4f3c-a237-4dacff2d77aa,41,314589,773,0,23,0.42,552002,16887,2,1,5,1,0,40599,2,2,180,6.18,346.56,2,Very Good,Acceptable
705e37ae-0f85-48d2-bc4e-d0f71ed18f1f,52,401663,813,0,29,0.52,726523,26390,2,2,4,1,5,373131,0,0,120,20.95,7447.54,0,Excellent,High
2b7b6b71-8a4b-4548-9fa0-76c63b7f98dc,68,202077,350,3,50,0.96,344029,8004,2,2,2,3,1,154746,1,0,12,4.4,13204.9,1,Poor,High
24ef8720-55d1-4e97-83dc-30780e1f06cd,79,249906,793,0,55,0.03,692221,24802,1,1,5,3,5,426659,0,2,36,22.17,16331.85,1,Very Good,Good
be77edf9-056c-4689-8656-511b1f67ee82,50,477541,360,0,26,0.52,670440,2390,0,1,0,1,1,258670,2,1,180,19.8,4504.84,0,Poor,High
8c49d2a9-faf3-4099-852f-e865616792e2,35,465611,588,0,17,0.68,770007,24056,1,0,0,4,1,468407,2,0,60,9.43,9821.4,0,Fair,High
e4686082-9ad4-416d-bd3e-52f1aa04e427,48,418422,507,0,30,0.14,90904,49294,1,1,0,0,2,230545,2,0,120,11.78,3278.4,0,Poor,Good
68ec8508-1152-4319-a224-fa9f148601fc,62,338406,766,0,38,0.61,697695,44548,2,1,4,4,0,91924,5,0,12,15.21,8306.02,0,Very Good,High
99e50502-c8d4-48ec-85bf-66060ba40719,46,163819,633,0,25,0.87,852518,27141,2,1,2,0,0,69423,0,0,36,7.74,2167.15,1,Fair,High
5e2b6474-f4ed-4eba-a46c-4e526241b56a,18,472319,816,0,0,0.21,543047,21757,1,1,0,3,3,133876,3,3,120,12.04,1923.83,2,Excellent,Good
c270697f-0ac2-4943-ba20-a8464b93ca9d,67,401439,399,0,49,0.69,924686,46605,1,2,0,0,5,198709,3,1,120,22.05,4114.02,0,Poor,High
d15aa8e5-d790-4310-9bff-ac963ae09d8c,34,369169,637,0,12,0.33,583738,26576,0,2,4,1,5,499508,1,3,360,7.82,3602.73,0,Fair,Good
7efe6ad5-cd07-4d30-ab87-fbd06280e682,71,34004,644,0,48,0.65,43461,44526,2,0,4,1,1,441256,0,2,24,21.96,22882.83,1,Fair,High
787c8120-639a-4b5b-b8d1-c7e4a7c64d16,72,275070,695,2,53,0.78,41172,15159,2,2,4,1,2,387649,1,0,60,22.22,10754.99,0,Good,High
e9d67e63-51ad-4457-8b7c-30dc4aa65ac4,52,62663,674,0,34,0.17,519179,45865,1,0,3,3,0,147273,1,0,12,24.47,13959.59,0,Good,Good
5b061a86-13ed-4952-8c87-9463c8f1ef24,41,394047,388,0,21,0.56,34412,29548,2,2,4,2,4,251674,2,2,36,5.15,7559.86,2,Poor,High
5e99b9de-4ca6-4435-b259-18d816060a56,20,31722,397,0,0,0.19,35366,24305,0,2,0,3,3,373830,1,2,60,12.96,8498.13,1,Poor,Good
9f670e8d-eb19-475d-8c1a-7ddbaa88f4f8,72,78806,501,0,54,0.06,343412,35848,1,2,0,3,5,459706,5,0,48,16.44,13132.02,0,Poor,Good
e446b9a9-c3a7-418a-901b-fa84b736039c,54,392078,577,3,36,0.69,548806,40070,2,2,4,3,2,475139,2,1,48,14.82,13180.16,0,Poor,High
a24a3a60-1f05-4796-9fe9-9d79459dbbb5,73,369099,631,1,54,0.6,402219,49214,0,1,0,4,3,459311,0,0,60,11.76,10161.5,2,Fair,High
0dcc5f79-20c5-4547-b720-72b5f8339e74,39,41211,575,0,18,0.12,477255,5769,2,2,2,0,2,497566,4,2,180,11.83,5917.32,0,Poor,Good
ff09061a-341c-40af-acb5-db18b09dc192,38,303137,655,0,16,0.53,622861,14712,0,2,5,1,1,142705,1,1,48,4.69,3266.39,2,Fair,High
a1623014-7c6b-4074-b3a2-1e506e39c602,74,104380,326,0,55,0.5,394362,21649,2,1,5,3,2,277596,2,2,24,16.39,13643.75,1,Poor,High
3dfb21d8-4183-41b8-adb5-004e6f372913,67,386790,822,0,44,0.82,269007,21083,1,1,3,0,5,153840,4,1,180,6.94,1377.6,0,Excellent,High
93903f20-c01e-49bf-ae43-456ec04603c8,33,420156,821,3,12,0.96,867299,11647,1,1,5,1,3,413980,4,0,360,13.9,4872.38,1,Excellent,High
a736719b-bad3-49d7-bdb3-7bea26b02448,34,37462,305,2,13,0.24,835222,48386,1,1,0,1,5,82856,1,2,48,8.31,2034.84,0,Poor,Good
b4a1e4d7-1294-43be-91a6-1f3bc9601b31,56,357028,749,3,38,0.43,754061,35155,1,0,0,4,2,138112,3,0,180,19.05,2329.29,1,Very Good,Acceptable
11cc531e-81d5-44e1-9f04-d977d50cf6da,79,30076,684,3,55,0.97,88708,49835,2,2,2,4,4,58154,1,0,48,5.88,1362.55,0,Good,High
6838926e-fd50-499b-a337-7744346043ab,19,329476,821,0,0,0.36,276894,3061,1,1,5,1,3,465384,3,0,12,16.23,42275.36,1,Excellent,Good
d2d4067f-e2fa-4149-bd01-50f84fbf3e40,70,121889,705,2,48,0.07,598130,16668,1,2,5,4,5,114294,3,0,180,14.01,1522.87,0,Good,Good
2a645602-acb7-45fc-8b0e-d1e16ffd05ab,50,41749,523,0,32,0.57,572182,35277,1,2,4,3,0,199341,5,1,60,15.75,4821.15,1,Poor,High
18841d13-d16a-4165-aadd-23fec2364e9e,66,399888,494,0,42,0.26,151911,2718,1,0,0,4,5,434818,2,0,360,5.87,2570.72,0,Poor,Good
9571db19-5680-42b4-a810-7c465397ebd2,62,495622,846,0,39,0.49,611348,9059,1,3,2,3,2,251547,0,1,48,15.12,7016.05,1,Excellent,High
ec565386-cf0f-4fc4-b732-87edb197de5b,48,303644,579,0,25,0.11,52173,16539,1,1,5,3,0,364952,0,0,120,15.61,6025.02,0,Poor,Good
904a1336-19e5-4c47-9dc5-d6f527b5d581,60,71164,609,0,39,0.54,723907,15928,2,2,0,4,0,369446,2,2,360,12.32,3891.41,1,Fair,High
20a64463-f06b-4c50-a916-06b2c130e2ba,65,182427,302,0,43,0.17,363847,48622,2,2,4,4,5,393116,5,3,12,24.76,37317.63,0,Poor,Good
bca7e1da-65d8-4557-b3b2-6430e4741f21,76,420425,424,0,55,0.92,318737,15278,2,2,1,1,0,475873,2,1,120,9.85,6249.24,0,Poor,High
a3dc8cc8-1e53-4b80-a3af-3699c461e7d1,66,67486,455,3,47,0.04,166089,9394,0,2,2,1,4,357295,3,0,48,6.26,8433.74,1,Poor,Good
452add89-0b70-4961-85fa-7c548d3a2bb1,29,194228,418,3,10,0.35,197909,43726,0,2,5,3,4,75623,0,0,36,23.03,2928.53,0,Poor,Good
44fc42b5-cc0d-4811-97fa-e02e754d36a2,34,160263,335,1,12,0.22,780771,4796,1,1,5,4,0,304519,3,0,36,5.09,9139.02,0,Poor,Good
c47a23da-3caf-4199-aa32-baa0512f03ec,51,434475,425,0,32,0.87,961691,47993,0,1,1,0,1,110874,0,0,12,7.68,9628.36,0,Poor,High
8cbd93b5-51cf-42a1-b76d-ea05834861a8,19,446777,834,3,0,0.82,984349,32641,1,1,5,3,1,385703,1,1,360,24.76,7963.44,2,Excellent,High
7dbc8712-b0c0-4a9f-bf0c-ea22e5c0a8cc,41,408575,346,2,21,0.95,512582,13632,0,2,2,3,1,39257,1,0,120,12.15,566.63,0,Poor,High
64249c83-1418-4da2-afa3-0fe2b0ce80c9,50,193971,806,3,31,0.03,857407,39317,1,1,0,0,5,15570,5,3,360,5.36,87.04,0,Excellent,Good
4da13816-fadb-49ac-a5a0-9919357949bf,32,200868,532,0,11,0.9,655718,10689,2,2,0,3,2,357589,0,0,12,5.13,30633.6,2,Poor,High
4aa1ba91-6e7c-4eba-9f6c-f6fc1d3707f0,26,329443,773,0,2,0.27,829484,40202,1,2,4,3,2,312591,5,2,48,18.32,9234.71,2,Very Good,Good
aa2e1002-2342-4043-a929-6bdb9eaf293f,29,183880,653,0,9,0.84,313804,5240,1,2,4,0,2,299515,1,0,120,20.46,5879.94,2,Fair,High
2e64a208-b98c-4f40-a4e9-8ea5111e7648,54,27625,816,0,31,0.76,675193,45800,0,2,2,0,4,374577,2,1,180,6.31,3223.97,1,Excellent,High
2d6a6e4d-52c9-46d9-b643-a602969de903,57,128299,489,0,38,0.42,649305,41357,0,1,4,0,3,96607,4,0,24,3.7,4182.26,0,Poor,Acceptable
544d416c-ee55-4f06-9817-adee263a1b57,61,435807,412,0,41,0.48,682740,17442,2,1,3,1,4,203284,4,3,36,23.85,7959.41,1,Poor,High
56d65b64-0661-43bf-b7f3-54717b8bd530,69,35922,612,3,49,0.8,667359,17794,0,2,2,1,5,154252,1,1,48,22.99,4943.16,0,Fair,High
7a958877-54b4-4564-8bad-d4a9648e11d5,22,156544,432,0,4,0.43,669050,5556,2,2,3,1,3,65436,2,0,360,14.48,800.26,1,Poor,Acceptable
0e2afee5-c562-40c1-9327-d64ae4afc8eb,19,310221,645,0,0,0.51,977873,27358,1,0,2,3,3,400855,4,3,360,13.39,4556.77,2,Fair,High
651f6391-f72a-4544-8c31-dd0a81b3dbdb,62,124644,640,0,38,0.6,792898,36965,0,0,2,1,4,295507,2,1,12,15.29,26712.42,0,Fair,High
32763e6c-6a52-4d45-b9c3-71717b04b702,70,277482,493,0,49,0.76,530058,5405,1,1,5,1,0,388323,5,0,120,19.99,7501.99,0,Poor,High
d42af622-a2a2-46df-bf00-88b291c5474b,45,369412,782,2,24,0.53,430341,7202,1,2,2,0,1,92062,0,0,360,23.44,1799.98,1,Very Good,High
c0717994-022c-4021-9414-d08ced47d84a,38,367674,640,0,16,0.36,285083,46552,2,1,1,4,4,218431,3,2,120,6.94,2529.42,2,Fair,Good
84ab8b1f-ea4c-49a6-8aa5-8dea8d5f8218,77,202648,761,0,58,0.66,890179,35774,1,2,1,1,4,416987,0,1,180,6.89,3722.4,1,Very Good,High
28a17ca6-d863-42a3-8307-e1529f789bf4,66,488464,325,1,42,0.64,643752,46133,2,2,4,1,5,327275,4,1,360,11.98,3361.35,0,Poor,High
a35f328d-59a2-4061-9263-76c403e46b5e,31,416381,819,0,13,0.56,870211,10467,0,2,0,3,0,10654,5,3,36,6.85,328.23,0,Excellent,High
14dcdd15-5cff-4971-982b-73e1f8058407,65,233482,728,2,44,0.61,727532,12776,1,0,4,3,0,311787,2,3,48,7.2,7495.09,0,Good,High
7a7273f3-ad82-4586-9a97-672a84904198,18,119117,617,0,0,0.39,621256,30369,0,1,3,1,0,2417,5,0,36,12.68,81.07,2,Fair,Acceptable
26208753-9af8-4a42-a114-0a4875839473,39,301804,699,0,15,0.38,605984,47978,0,1,2,1,4,192098,3,1,12,15.89,17419.22,1,Good,Acceptable
5e4464a7-3e39-46a7-a6fa-9f1d0879b57d,21,208952,355,0,2,0.87,994382,25871,1,2,1,3,1,487116,1,3,36,11.67,16102.55,0,Poor,High
b08dc0c6-bd63-46db-949a-2f8ad9ed5d6f,74,238062,322,2,55,0.85,226161,19465,0,3,2,4,4,322473,5,2,180,8.58,3190.66,0,Poor,High
80ffc7d2-7aca-4007-a4f4-d7736dc4c59c,25,191252,691,2,6,0.38,549839,454,2,2,2,0,4,381678,5,1,24,4.66,16686.69,0,Good,Acceptable
a64e7a7f-d555-474c-ae35-f89a079c0e20,19,75406,626,0,0,0.75,544611,44117,1,1,5,1,3,275599,2,2,60,19.09,7162.84,0,Fair,High
c34ffd09-98ee-4b05-b312-35cb8b00964b,33,175201,519,0,10,0.77,21932,14796,2,1,0,1,5,475623,5,3,120,17.14,8308.46,1,Poor,High
4f136b1b-7c9f-485e-b514-57859a68f08a,33,366985,833,0,13,0.78,528258,16197,1,1,1,1,1,52865,2,0,12,17.76,4840.63,0,Excellent,High
dd3017c4-71e2-4dad-83a1-7442d33c13ae,61,222570,519,0,39,0.32,826399,9074,1,1,1,3,3,493597,0,0,36,11.64,16309.74,1,Poor,Good
881558ba-f1f2-433c-bf7d-cf2a2b01c3af,62,166560,628,2,44,0.81,575262,22642,1,2,1,3,1,19743,4,1,360,22.38,368.68,0,Fair,High
f7f8f8ca-aa62-4f10-afe3-7440a270310b,53,63157,759,3,35,0.58,667427,41623,0,2,3,1,2,425991,5,0,48,5.98,10000.51,2,Very Good,High
a6e8c44e-98f5-4da3-b201-ba43926c6ed5,48,161099,398,2,25,0.86,550041,46593,0,1,3,3,2,416163,1,0,48,20.31,12732.83,0,Poor,High
ac353ce1-8a4b-4c27-a6d1-f3e26ace47eb,66,148994,621,0,44,0.1,784294,586,1,2,0,4,2,145013,4,0,48,5.76,3389.7,0,Fair,Good
1dd1315b-292f-45c2-a50a-e7d400386795,63,372440,302,0,39,0.48,452762,13379,1,1,3,3,4,233191,2,0,120,7.22,2734.06,0,Poor,High
4ba46fac-2866-45a3-8666-c27566ddb0b6,76,171477,784,2,57,0.91,562548,14459,0,1,3,3,2,228295,3,0,120,22.85,4851.61,1,Very Good,High
8780cdd7-59f5-4961-a9d6-6e0f7c437fd4,29,126989,498,0,6,0.8,177269,39621,2,2,0,3,2,34913,4,0,120,12.41,509.21,0,Poor,High
7b9313d5-cbae-4d7c-8c5d-ce6ce0a832a7,47,442409,335,0,26,0.28,788049,36126,0,2,0,3,1,419555,3,0,48,18.26,12381.5,0,Poor,Good
bda582e4-4464-41bc-a131-4f21582416af,61,350783,513,0,43,0.26,451039,1817,2,1,3,1,3,137897,1,3,24,17.52,6852.44,1,Poor,Good
43752def-8ac0-482c-8374-f1a16a2e6253,45,356825,381,0,21,0.04,975606,18442,1,3,1,3,0,93323,1,0,12,11.49,8269.39,1,Poor,Good
bcc87d49-0713-473f-b97f-f584a5be1347,43,431212,719,2,20,0.88,785175,37694,1,1,2,3,4,109023,3,2,36,24.63,4313.43,1,Good,High
e62ca810-bf8c-4816-9431-ded896b625a1,63,220197,773,3,45,0.71,576547,25655,0,2,5,0,3,227811,0,1,180,19.61,3935.55,0,Very Good,High
e18b4759-76b5-4f92-a582-748865587625,33,275841,746,1,10,0.73,913156,5150,0,1,1,1,4,193364,2,1,120,15.45,3173.14,0,Very Good,High
86825496-041e-48f0-9a1e-2f51aa0a3a72,76,288424,306,0,58,0.25,184017,4561,2,1,2,4,2,3441,3,0,24,13.79,164.87,0,Poor,Good
59286df9-9fdf-477f-870f-9562b99b1e86,24,96371,548,0,3,0.54,448312,30060,1,0,5,2,4,435544,3,0,60,4.94,8207.29,0,Poor,High
81ae92ee-4539-417c-a5ba-d8d78a19dc09,78,489000,357,0,58,0.72,168736,38055,2,2,4,0,1,284689,0,0,12,8.8,24870.08,0,Poor,High
a7eb040f-c252-4b4c-8de8-c9958606db08,77,24126,717,3,55,0.42,211054,37077,0,2,5,0,1,288603,2,3,48,10.27,7357.2,0,Good,Acceptable
3743c05a-7c67-4531-8928-aaf4f2b55b1e,30,139379,581,0,12,0.1,818493,9616,0,1,2,4,4,439766,5,0,24,16.14,21561.74,0,Fair,Good
597ccff3-976e-452b-9242-38bd41b95aaf,25,375754,564,0,2,0.33,962551,48365,1,2,2,4,4,372522,2,0,60,7.46,7457.5,1,Poor,Good
8042b5fc-c380-4af0-8d60-e176d603a9ec,44,268259,462,3,24,0.62,615526,29186,1,2,2,0,5,159334,5,2,180,14.32,2156.28,2,Poor,High
5467d9fd-bd9e-42be-bd57-f1d6f04d81db,48,74821,599,3,26,0.18,816492,34603,0,0,0,1,1,365723,3,1,60,22.46,10196.75,0,Fair,Good
31f85143-9e19-4447-b31b-abdd2e7a0303,25,35994,796,3,3,0.98,592042,39257,0,3,4,4,2,6038,0,1,36,4.1,178.53,1,Very Good,High
02310fba-b868-4469-a762-bb97e05b8990,32,252998,309,0,8,0.8,450468,26186,0,1,2,1,0,444420,3,0,36,21.26,16802.94,1,Poor,High
7c504b41-45b1-4d0f-83b2-bca44c0fce90,46,158789,602,0,24,0.64,885940,35321,0,2,2,2,2,313008,4,3,24,17.04,15481.84,0,Fair,High
49c47d8f-ff13-4bdf-817e-b858bb80fd6e,47,71664,345,0,24,0.58,907418,38335,1,0,3,1,3,166769,1,0,60,5.09,3154.02,2,Poor,High
2d655873-7e0a-4c95-bdc3-98767494d647,28,171847,412,0,7,0.32,208283,43890,1,2,4,0,1,31177,4,3,180,16.47,468.15,0,Poor,Good
26baccef-b35b-4d27-9967-9ca29b17b418,54,263408,572,0,34,0.42,603223,44338,0,1,3,1,3,406104,1,1,24,16.01,19886.06,1,Poor,Acceptable
a8ee95d6-2a7b-4bc7-8d3b-29cee0891732,79,111366,614,0,56,0.6,181535,49101,1,0,3,1,5,83654,2,2,24,10.61,3883.8,1,Fair,High
764c7f75-eec1-4981-b3ff-01c45c43e868,63,310174,693,1,43,0.28,108444,28880,2,1,3,1,0,315538,2,1,60,8.61,6490.49,0,Good,Good
c4eaa9b0-eb41-43e3-ad92-403408ee378c,19,385985,570,0,0,0.43,913777,30611,2,2,3,3,3,431194,3,1,60,10.05,9172.21,0,Poor,Acceptable
d2f3da22-11ec-45eb-b5ad-69a3dcf76efd,45,289158,734,0,26,0.29,919635,24000,0,1,3,1,4,85587,1,0,24,9.89,3945.06,1,Good,Good
d5c49397-19ca-47bb-b37d-7a66e8bd160c,22,158850,474,2,3,0.91,745249,28507,1,1,5,3,5,199141,2,0,360,16.39,2740.68,0,Poor,High
15eb5c50-c85d-49f7-9eaa-3a9ccd4c7363,59,183499,418,1,36,0.05,947276,18540,2,2,1,1,4,250253,4,0,48,7.27,6024.02,2,Poor,Good
3fcf7fb0-5451-400e-a555-b20be75f74d6,67,335134,646,0,44,0.58,518260,9104,0,1,1,3,1,485224,4,1,36,15.77,17003.99,0,Fair,High
67fb43dc-0de4-4368-a999-df36775c0fe9,51,215754,802,0,33,0.92,290140,45230,1,2,4,3,1,73418,3,2,24,16.36,3607.42,0,Excellent,High
deb06bd8-18fc-4699-81bf-e0314206dc51,42,84291,476,0,20,0.78,972939,31910,0,1,4,4,0,305223,1,0,360,11.68,3064.59,1,Poor,High
e022de0c-8d5e-4009-9d09-962cb8805025,20,128437,630,0,0,0.78,125636,18251,1,2,3,0,2,58633,3,3,120,22.22,1220.72,1,Fair,High
14ed417e-a0cf-49b6-aadf-5a8787c78efc,59,190516,443,0,35,0.07,859715,45396,0,1,2,1,1,143708,4,2,180,5.84,1200.3,0,Poor,Good
1fbd5e71-eb32-4ea8-b2fb-297f52ea54f7,64,201137,513,0,42,0.73,497703,2802,2,0,1,4,3,386960,1,0,180,22.55,7535.72,0,Poor,High
fcf523be-a17b-49fd-b00e-dd3a327c35b8,47,384974,599,0,29,0.4,527914,32774,1,2,0,3,5,113051,2,2,48,23.94,3681.92,0,Fair,Acceptable
42375522-5d1b-4c30-9cc7-8cb4eeec6fcf,66,365741,397,3,43,0.52,339344,7767,1,2,5,3,0,97046,1,2,12,21.27,9048.9,0,Poor,High
fe09bdd3-9444-49d7-9803-d1f05201a7fb,54,194575,533,0,35,0.67,320023,43047,2,1,1,3,2,335701,5,0,60,9.0,6968.6,2,Poor,High
edfef881-6a91-44de-83db-5fcbd0d1e901,62,217915,576,2,39,0.62,513519,15359,1,2,5,0,3,282628,0,2,60,16.09,6886.49,0,Poor,High
690e80c3-76f9-4693-a313-6379db410368,65,229853,335,0,44,0.58,916854,4531,0,2,1,4,0,287311,2,0,36,7.61,8951.68,2,Poor,High
90cd9890-f29d-4db0-b808-626ac089287e,43,459264,513,3,20,0.32,357866,14522,1,2,4,0,5,55492,3,1,120,3.34,544.59,0,Poor,Good
ea13f64b-1fb2-48d5-b42d-d6618a9c14fc,49,359099,814,0,27,0.52,310859,38830,1,1,5,0,5,113024,1,0,12,8.72,9869.45,2,Excellent,High
4db1cf1f-a56e-4837-a6f8-7b2be5e0f5b6,41,73202,787,3,18,0.05,17801,24013,0,0,2,1,1,438759,0,2,48,24.36,14391.81,0,Very Good,Good
f0881f0d-afbc-4adb-9803-f2ef5d1bfe45,34,124353,806,0,16,0.38,754384,1846,0,3,1,2,5,460411,3,0,12,12.39,40991.01,1,Excellent,Acceptable
110d7c65-8de0-4b50-b938-01751e3b31d7,52,367726,407,0,30,0.48,229684,626,1,0,0,0,5,276481,1,0,60,24.16,7979.49,0,Poor,High
10603ca9-d5dd-4bbc-807d-8389d66b415a,33,428782,717,0,9,0.41,234074,36911,0,1,5,3,4,9887,3,0,48,21.59,309.3,2,Good,Acceptable
77aea828-22e8-4f97-9221-6e67288d2a24,22,480563,578,0,0,0.48,91557,46066,1,0,2,3,1,473370,1,0,12,5.83,40704.29,1,Poor,High
9cd28571-d201-4c1b-b47b-9ba746bf9ab1,70,46404,459,2,52,0.31,405345,9875,2,2,3,1,4,268153,0,2,48,3.57,6003.18,0,Poor,Good
39138826-ebb7-400b-b86f-e3c191bbd353,65,164091,639,0,47,0.91,51316,14762,2,1,3,1,5,410668,5,2,60,24.23,11868.97,2,Fair,High
9fd779d1-1d58-4d70-9fe5-8d0bfa56bfbe,49,239555,564,0,26,0.98,826783,13477,0,2,1,0,0,450858,3,1,36,15.69,15781.91,0,Poor,High
2421ffa7-7fbf-4eeb-baf7-c1c756dc976b,45,409041,325,0,26,0.29,70852,27752,0,1,1,3,3,169276,4,1,36,16.77,6015.79,2,Poor,Good
b478b735-553c-46ac-882d-7192476e8af1,20,25068,730,0,0,0.73,279493,8569,1,2,4,0,5,466528,4,0,12,17.39,42635.96,0,Good,High
1c6359fc-e752-4a2e-b189-64fd0ffab034,70,231378,586,3,51,0.9,550426,10435,0,1,4,3,0,458682,1,0,180,16.2,6800.73,0,Fair,High
